	genename	num_cds_snp	num_genic_snp	num_nonsyn_snp
13111	CA07g14580	1	7	0
13112	CA06g12970	2	2	2
13113	CA01g22910	2	2	2
13114	CA07g14050	2	20	1
13115	CA08g05840	0	1	0
13116	CA09g16990	1	1	0
13117	CA03g05910	3	12	1
13118	CA10g20130	0	4	0
13119	CA12g21860	4	4	4
13120	CA10g18310	1	1	1
13121	CA08g06790	3	3	1
13122	CA08g01160	0	1	0
13123	CA11g08990	0	1	0
13124	CA03g07510	1	1	1
13125	CA09g00170	3	38	0
13126	CA01g28040	0	1	0
13127	CA02g19760	1	4	0
13128	CA04g06770	1	1	1
13129	CA03g14740	2	2	2
13130	CA01g18280	4	4	4
13131	CA01g09100	0	2	0
13132	CA02g17650	1	20	1
13133	CA05g06020	4	7	1
13134	CA07g18580	1	1	1
13135	CA06g28320	2	9	0
13136	CA02g24910	0	7	0
13137	CA01g23740	2	2	2
13138	CA07g20140	4	5	3
13139	CA09g17710	10	15	6
13140	CA03g28070	0	19	0
13141	CA03g25490	7	7	4
13142	CA01g26320	4	4	2
13143	CA08g11470	8	34	5
13144	CA12g07570	0	1	0
13145	CA06g08110	3	3	3
13146	CA05g01730	0	3	0
13147	CA03g16670	0	8	0
13148	CA01g14700	1	1	1
13149	CA01g23290	3	3	3
13150	CA04g05150	1	16	1
13151	CA09g15410	4	4	4
13152	CA04g10560	2	2	2
13153	CA03g23330	1	11	0
13154	CA05g15470	1	6	1
13155	CA01g10280	3	3	1
13156	CA05g15740	0	4	0
13157	CA10g00180	6	12	0
13158	CA01g33000	1	1	1
13159	CA11g01960	2	2	2
13160	CA05g04510	6	6	4
13161	CA04g02680	6	14	4
13162	CA05g00460	5	10	2
13163	CA12g05550	3	8	1
13164	CA09g16140	1	1	0
13165	CA01g21580	4	4	0
13166	CA09g14430	9	18	6
13167	CA06g17420	0	1	0
13168	CA01g18700	7	75	3
13169	CA06g13510	1	1	1
13170	CA09g09250	2	2	1
13171	CA03g13900	3	3	2
13172	CA03g21400	4	4	3
13173	CA07g00300	1	1	1
13174	CA02g26660	1	1	0
13175	CA07g10580	7	27	7
13176	CA09g11710	7	15	7
13177	CA06g19300	1	17	0
13178	CA11g15880	1	13	0
13179	CA09g11430	3	22	2
13180	CA08g17160	2	3	0
13181	CA11g00770	1	1	0
13182	CA11g13730	7	16	3
13183	CA12g03980	0	4	0
13184	CA01g15940	12	50	6
13185	CA01g19070	2	6	1
13186	CA12g02050	4	4	2
13187	CA08g16410	5	16	4
13188	CA02g07120	8	12	6
13189	CA06g00100	5	12	2
13190	CA11g15770	1	1	1
13191	CA07g11180	2	12	1
13192	CA02g27530	2	3	1
13193	CA12g04060	1	29	0
13194	CA03g34710	2	12	1
13195	CA09g10630	1	9	0
13196	CA10g20740	1	1	1
13197	CA12g00980	1	2	0
13198	CA05g02000	1	16	1
13199	CA03g12110	3	3	3
13200	CA03g24120	1	1	1
13201	CA10g02850	1	9	0
13202	CA08g15140	0	15	0
13203	CA06g17120	4	8	3
13204	CA03g32920	0	1	0
13205	CA01g33940	13	22	6
13206	CA06g04300	9	12	5
13207	CA12g00360	0	10	0
13208	CA03g35040	3	3	0
13209	CA06g01760	4	6	3
13210	CA10g22170	0	1	0
13211	CA04g14070	2	2	1
13212	CA12g05850	10	10	7
13213	CA01g09120	2	5	2
13214	CA05g03830	1	1	0
13215	CA02g25700	4	10	2
13216	CA02g23620	5	6	3
13217	CA07g17740	2	12	1
13218	CA10g07980	2	2	2
13219	CA05g11090	3	3	3
13220	CA10g05850	1	1	1
13221	CA08g11130	1	1	0
13222	CA05g17800	3	30	2
13223	CA03g01010	3	3	2
13224	CA06g00680	5	112	4
13225	CA11g18020	0	6	0
13226	CA04g04660	3	10	2
13227	CA10g04180	1	1	0
13228	CA03g04220	0	2	0
13229	CA03g00760	5	6	4
13230	CA11g16510	1	1	1
13231	CA03g08570	5	6	5
13232	CA02g22390	2	2	1
13233	CA12g06030	2	2	1
13234	CA09g01750	0	1	0
13235	CA03g08680	0	1	0
13236	CA05g12540	1	3	1
13237	CA09g05040	2	3	2
13238	CA10g04720	3	3	1
13239	CA08g01360	0	3	0
13240	CA05g16040	1	5	1
13241	CA05g19090	5	6	5
13242	CA02g14670	1	1	1
13243	CA03g07750	0	1	0
13244	CA02g18160	3	9	1
13245	CA11g19860	18	24	14
13246	CA01g07020	14	56	8
13247	CA05g19540	0	6	0
13248	CA10g15570	1	1	0
13249	CA03g07280	0	3	0
13250	CA01g13010	1	1	1
13251	CA12g14620	2	19	1
13252	CA03g09760	8	10	6
13253	CA04g14810	1	1	1
13254	CA04g00530	2	2	2
13255	CA05g13630	2	2	0
13256	CA09g07750	2	2	2
13257	CA09g03830	12	12	7
13258	CA02g17320	1	1	1
13259	CA05g17390	0	2	0
13260	CA04g11360	0	1	0
13261	CA03g06480	1	2	1
13262	CA02g28390	0	6	0
13263	CA05g11770	0	2	0
13264	CA06g08350	1	1	1
13265	CA06g21150	3	18	3
13266	CA03g06150	3	12	0
13267	CA10g03840	1	6	0
13268	CA08g16350	1	3	1
13269	CA02g00410	3	3	1
13270	CA11g02450	3	3	3
13271	CA03g03500	4	7	4
13272	CA03g02670	3	10	1
13273	CA06g08680	2	2	1
13274	CA01g14090	2	2	2
13275	CA12g04300	7	72	4
13276	CA04g11940	1	1	0
13277	CA06g10220	1	2	1
13278	CA06g15610	2	12	2
13279	CA06g18050	1	1	1
13280	CA02g12910	0	1	0
13281	CA03g35900	3	6	1
13282	CA01g00940	2	2	1
13283	CA09g05860	2	2	2
13284	CA04g05010	0	1	0
13285	CA08g18290	4	15	2
13286	CA06g27410	0	4	0
13287	CA10g19790	2	2	2
13288	CA02g18980	4	4	4
13289	CA05g09850	1	1	1
13290	CA07g17980	3	19	1
13291	CA10g22450	1	6	1
13292	CA11g20070	0	12	0
13293	CA06g13750	2	33	0
13294	CA04g04940	14	14	8
13295	CA10g13620	1	20	1
13296	CA01g10730	13	122	5
13297	CA08g00110	1	3	0
13298	CA06g12480	0	1	0
13299	CA06g11660	5	5	4
13300	CA06g03530	1	2	1
13301	CA12g19280	1	1	0
13302	CA10g19130	2	2	0
13303	CA06g14250	1	5	1
13304	CA03g26140	13	18	6
13305	CA06g11590	1	1	1
13306	CA04g06090	2	4	2
13307	CA12g16390	1	1	1
13308	CA08g08720	1	1	0
13309	CA08g01640	1	1	1
13310	CA01g19530	0	1	0
13311	CA03g04140	2	2	1
13312	CA10g12320	1	2	0
13313	CA06g12150	0	1	0
13314	CA12g01210	2	11	1
13315	CA04g06630	2	3	2
13316	CA06g03150	1	1	0
13317	CA06g16670	0	1	0
13318	CA07g19140	1	1	0
13319	CA04g07320	6	6	5
13320	CA08g07560	1	2	1
13321	CA01g22700	0	3	0
13322	CA05g07540	1	2	1
13323	CA12g00160	1	3	1
13324	CA04g08850	3	3	2
13325	CA01g27280	2	4	2
13326	CA04g00670	2	11	1
13327	CA02g24890	2	2	0
13328	CA03g29880	3	3	1
13329	CA01g16800	0	2	0
13330	CA09g14970	3	3	1
13331	CA03g28130	3	3	3
13332	CA07g18790	5	5	4
13333	CA03g24450	3	3	2
13334	CA05g05560	0	3	0
13335	CA11g06190	10	20	6
13336	CA02g27090	1	2	0
13337	CA05g01670	1	1	0
13338	CA11g11980	3	3	3
13339	CA01g23150	4	4	4
13340	CA03g27370	0	1	0
13341	CA05g08790	1	1	1
13342	CA11g00480	0	1	0
13343	CA12g07300	2	20	0
13344	CA09g13280	1	1	1
13345	CA01g08040	0	4	0
13346	CA09g15620	1	1	0
13347	CA04g01690	0	1	0
13348	CA09g13750	5	8	2
13349	CA04g02520	23	23	19
13350	CA11g12980	7	8	6
13351	CA01g33210	13	20	8
13352	CA01g15590	1	1	1
13353	CA02g11800	4	4	3
13354	CA03g26420	0	1	0
13355	CA07g13950	3	3	2
13356	CA05g15280	16	16	12
13357	CA01g30540	1	2	0
13358	CA07g01700	4	24	0
13359	CA05g00230	2	12	2
13360	CA09g01990	2	13	0
13361	CA07g05280	0	4	0
13362	CA01g30890	0	3	0
13363	CA06g24530	1	1	0
13364	CA04g03690	10	10	7
13365	CA12g03530	19	71	12
13366	CA06g06800	0	2	0
13367	CA01g03830	4	4	2
13368	CA01g16020	0	2	0
13369	CA09g05280	1	1	1
13370	CA04g03340	2	12	2
13371	CA09g09770	2	7	2
13372	CA07g10790	2	2	2
13373	CA11g00100	6	19	2
13374	CA03g19020	10	14	8
13375	CA07g04660	4	10	2
13376	CA05g13280	2	2	2
13377	CA08g16620	1	1	0
13378	CA02g07350	0	3	0
13379	CA03g34690	0	3	0
13380	CA02g23980	4	6	3
13381	CA06g04400	0	1	0
13382	CA11g14030	5	5	3
13383	CA11g07150	1	1	0
13384	CA03g34520	4	8	3
13385	CA11g16890	0	3	0
13386	CA07g00940	1	1	1
13387	CA02g29350	1	9	0
13388	CA03g29740	1	1	0
13389	CA02g15910	0	3	0
13390	CA09g11110	10	10	9
13391	CA06g22150	0	1	0
13392	CA06g01040	1	1	1
13393	CA10g16850	6	6	5
13394	CA06g05750	1	2	1
13395	CA10g05130	0	1	0
13396	CA08g14660	0	3	0
13397	CA09g04930	4	4	3
13398	CA10g13370	5	21	3
13399	CA10g00410	9	49	6
13400	CA11g17070	1	1	1
13401	CA10g20340	3	3	3
13402	CA07g17460	1	1	0
13403	CA09g04680	1	10	1
13404	CA02g01350	2	2	1
13405	CA06g26930	1	1	1
13406	CA05g11110	9	19	5
13407	CA02g21830	0	10	0
13408	CA08g14080	1	1	1
13409	CA03g36160	4	10	2
13410	CA07g13540	4	8	1
13411	CA08g00750	2	2	2
13412	CA08g01080	2	2	2
13413	CA03g04380	2	2	2
13414	CA06g11210	1	1	1
13415	CA10g17810	1	10	0
13416	CA10g17790	3	3	3
13417	CA11g16300	5	5	5
13418	CA03g36780	0	10	0
13419	CA11g17010	0	5	0
13420	CA03g14200	0	1	0
13421	CA10g11150	1	3	0
13422	CA09g07650	1	1	1
13423	CA03g33470	1	1	1
13424	CA03g00260	2	24	1
13425	CA03g30780	0	1	0
13426	CA06g15380	0	26	0
13427	CA12g06200	4	8	3
13428	CA09g04660	0	2	0
13429	CA01g03310	4	6	2
13430	CA04g12770	0	1	0
13431	CA02g10430	1	1	1
13432	CA09g08130	7	47	4
13433	CA03g23820	3	44	2
13434	CA02g16770	0	3	0
13435	CA07g11850	2	6	2
13436	CA01g13190	10	10	3
13437	CA12g14980	3	3	3
13438	CA02g18390	0	1	0
13439	CA04g18240	0	1	0
13440	CA04g00470	1	1	1
13441	CA03g06830	3	3	3
13442	CA06g01260	0	4	0
13443	CA06g14470	2	8	1
13444	CA10g03490	2	11	2
13445	CA09g04100	2	2	1
13446	CA01g05410	4	4	1
13447	CA06g18150	0	1	0
13448	CA10g02720	0	2	0
13449	CA04g10190	1	1	1
13450	CA04g18800	1	1	0
13451	CA09g16730	1	1	1
13452	CA12g17980	2	2	1
13453	CA01g06850	6	7	6
13454	CA06g26640	2	34	2
13455	CA01g02190	1	4	1
13456	CA02g16480	6	6	4
13457	CA10g22080	3	3	3
13458	CA04g04570	6	6	4
13459	CA06g08520	0	1	0
13460	CA12g22050	4	4	3
13461	CA12g18180	3	3	3
13462	CA12g15160	3	3	2
13463	CA06g10380	2	15	2
13464	CA11g13210	1	1	0
13465	CA01g21150	1	2	0
13466	CA02g04180	5	5	4
13467	CA01g25890	0	2	0
13468	CA07g20670	0	1	0
13469	CA12g18450	1	29	0
13470	CA03g05710	0	1	0
13471	CA06g15400	1	1	1
13472	CA06g13120	2	4	1
13473	CA03g22520	5	5	2
13474	CA12g11130	0	1	0
13475	CA01g19620	2	2	2
13476	CA07g01540	1	1	0
13477	CA02g26600	0	1	0
13478	CA02g04450	12	17	5
13479	CA03g19590	1	2	1
13480	CA06g12830	1	1	1
13481	CA04g05220	1	12	1
13482	CA09g08860	3	3	3
13483	CA05g08220	0	1	0
13484	CA02g27740	3	3	1
13485	CA01g25270	0	1	0
13486	CA03g15930	3	3	2
13487	CA03g36490	4	4	2
13488	CA12g19740	5	5	2
13489	CA12g19320	1	1	1
13490	CA09g15910	12	12	10
13491	CA12g17470	3	3	3
13492	CA06g11410	0	1	0
13493	CA12g08420	6	6	3
13494	CA10g20620	12	13	8
13495	CA04g03100	4	4	4
13496	CA10g11430	2	3	2
13497	CA01g12900	4	4	4
13498	CA04g19870	3	27	2
13499	CA03g20960	1	1	1
13500	CA03g07820	2	2	2
13501	CA03g21380	3	41	0
13502	CA07g18420	1	1	1
13503	CA04g23350	1	1	1
13504	CA11g15300	5	5	2
13505	CA09g15000	1	1	0
13506	CA04g08130	1	3	1
13507	CA10g17750	1	1	1
13508	CA01g28350	3	30	1
13509	CA01g21980	1	1	0
13510	CA03g25600	0	1	0
13511	CA01g18990	3	10	2
13512	CA11g03920	1	3	0
13513	CA09g10750	3	9	1
13514	CA04g19170	8	8	6
13515	CA02g22100	1	1	1
13516	CA01g33530	0	11	0
13517	CA04g20110	0	1	0
13518	CA01g26290	8	12	6
13519	CA08g12810	1	1	1
13520	CA04g21860	0	2	0
13521	CA01g18330	0	1	0
13522	CA05g18950	1	1	0
13523	CA10g01120	0	1	0
13524	CA10g01090	7	33	0
13525	CA09g14830	0	1	0
13526	CA10g04570	2	35	0
13527	CA05g04200	6	6	4
13528	CA03g33330	8	10	5
13529	CA12g00460	3	3	2
13530	CA05g14180	1	7	0
13531	CA11g13970	2	19	0
13532	CA05g18370	1	3	1
13533	CA04g21240	4	4	3
13534	CA06g01450	9	9	6
13535	CA05g15580	1	1	1
13536	CA01g21210	0	4	0
13537	CA03g05130	2	3	2
13538	CA02g27880	1	2	1
13539	CA05g01350	7	13	2
13540	CA12g13740	0	2	0
13541	CA12g06440	3	3	2
13542	CA05g15320	1	1	1
13543	CA03g13210	2	2	2
13544	CA12g06990	5	22	4
13545	CA06g20760	1	2	0
13546	CA12g09230	0	1	0
13547	CA11g04110	4	16	3
13548	CA01g31260	0	30	0
13549	CA07g08290	1	1	0
13550	CA09g01900	3	16	1
13551	CA07g05070	1	1	0
13552	CA10g06060	4	4	3
13553	CA02g06720	5	5	5
13554	CA07g02860	4	14	1
13555	CA01g34370	2	2	2
13556	CA10g03650	4	12	0
13557	CA08g13330	1	2	0
13558	CA10g08380	2	2	1
13559	CA10g14940	1	16	1
13560	CA05g20640	3	12	1
13561	CA02g15550	1	1	1
13562	CA01g31480	2	11	2
13563	CA07g10610	5	5	4
13564	CA01g02350	1	1	0
13565	CA03g34220	2	18	1
13566	CA12g00870	2	6	2
13567	CA10g01060	1	1	0
13568	CA01g04210	3	3	2
13569	CA11g01990	1	1	0
13570	CA09g06180	0	1	0
13571	CA09g00910	1	1	1
13572	CA07g16610	3	3	2
13573	CA08g03600	1	1	1
13574	CA09g02840	1	1	0
13575	CA10g10400	1	1	1
13576	CA05g10740	0	4	0
13577	CA05g14840	0	1	0
13578	CA07g03020	4	4	3
13579	CA09g05980	5	5	4
13580	CA05g13090	0	1	0
13581	CA10g04960	0	1	0
13582	CA10g18170	1	3	0
13583	CA08g12170	16	67	7
13584	CA09g08630	2	2	2
13585	CA12g16100	3	3	2
13586	CA10g01240	3	3	3
13587	CA08g14430	1	11	1
13588	CA02g18860	0	2	0
13589	CA02g00760	1	1	1
13590	CA08g04370	1	1	1
13591	CA06g22050	0	1	0
13592	CA02g13720	2	2	1
13593	CA04g15760	0	4	0
13594	CA03g36080	1	1	1
13595	CA12g06650	3	14	2
13596	CA07g09500	0	1	0
13597	CA07g17050	7	7	2
13598	CA06g16190	1	1	1
13599	CA05g07000	2	2	1
13600	CA08g05770	2	2	2
13601	CA03g09390	7	7	6
13602	CA09g16910	0	1	0
13603	CA01g29170	0	3	0
13604	CA08g18430	1	2	1
13605	CA03g17960	2	2	2
13606	CA02g19090	1	1	0
13607	CA02g28780	1	1	0
13608	CA04g06440	2	2	2
13609	CA12g13880	2	9	1
13610	CA01g03290	12	13	8
13611	CA04g04350	12	15	5
13612	CA02g28250	0	1	0
13613	CA02g14900	0	1	0
13614	CA04g19090	0	2	0
13615	CA11g06100	3	32	3
13616	CA06g15260	0	1	0
13617	CA09g01840	0	1	0
13618	CA04g07710	1	1	1
13619	CA10g15260	2	2	1
13620	CA03g07590	0	1	0
13621	CA03g16360	8	8	6
13622	CA01g12780	3	3	2
13623	CA09g07440	2	21	1
13624	CA09g15320	7	18	2
13625	CA03g12870	1	1	0
13626	CA12g09440	0	2	0
13627	CA08g07190	1	1	1
13628	CA02g18050	1	1	0
13629	CA04g12920	9	14	8
13630	CA03g24820	1	6	0
13631	CA04g00150	2	14	1
13632	CA01g02650	0	2	0
13633	CA07g07240	3	3	3
13634	CA01g33730	0	1	0
13635	CA01g05600	0	1	0
13636	CA02g16520	17	98	11
13637	CA09g15490	10	10	10
13638	CA07g19670	1	13	0
13639	CA06g25520	4	4	2
13640	CA01g13780	1	7	0
13641	CA12g19400	8	8	4
13642	CA01g26500	2	2	1
13643	CA01g22470	0	26	0
13644	CA09g16670	2	24	0
13645	CA06g09240	3	3	2
13646	CA03g12120	3	3	2
13647	CA06g02290	0	4	0
13648	CA06g17130	6	8	4
13649	CA03g03960	13	13	10
13650	CA01g04550	1	5	0
13651	CA09g03510	0	1	0
13652	CA04g01400	1	1	1
13653	CA04g04430	2	3	2
13654	CA01g10200	1	1	0
13655	CA11g02590	6	11	1
13656	CA10g00050	2	3	0
13657	CA11g09360	2	2	2
13658	CA06g10640	1	5	1
13659	CA02g26370	1	1	1
13660	CA01g18780	0	1	0
13661	CA06g13590	2	8	1
13662	CA03g19960	5	5	5
13663	CA05g03060	2	3	2
13664	CA11g13400	1	1	1
13665	CA03g22280	3	3	2
13666	CA03g13450	6	15	5
13667	CA01g19780	1	1	0
13668	CA09g17230	0	1	0
13669	CA03g05520	1	1	1
13670	CA03g01860	3	18	2
13671	CA03g21950	3	3	3
13672	CA09g10950	1	1	1
13673	CA07g01350	8	34	3
13674	CA07g11100	6	38	2
13675	CA06g01740	20	38	14
13676	CA03g19030	6	10	2
13677	CA03g10180	4	6	3
13678	CA11g15800	14	29	5
13679	CA07g00750	1	1	0
13680	CA07g05500	1	1	1
13681	CA11g01420	2	2	2
13682	CA11g12460	1	1	1
13683	CA03g29570	0	1	0
13684	CA06g02730	8	9	5
13685	CA03g34020	2	2	2
13686	CA01g13840	2	2	2
13687	CA11g19000	0	1	0
13688	CA02g20000	3	12	2
13689	CA09g02590	3	3	3
13690	CA10g01700	0	3	0
13691	CA03g25830	5	5	3
13692	CA03g29390	2	2	2
13693	CA07g03220	4	4	3
13694	CA03g28620	9	9	3
13695	CA05g01570	0	8	0
13696	CA06g03060	0	4	0
13697	CA08g12370	1	1	1
13698	CA05g05050	3	3	2
13699	CA03g32740	0	2	0
13700	CA01g27370	3	5	0
13701	CA11g14440	1	2	1
13702	CA12g15230	0	2	0
13703	CA01g31810	0	2	0
13704	CA02g25780	1	1	1
13705	CA06g04380	4	4	3
13706	CA10g22060	1	1	1
13707	CA12g07630	2	41	0
13708	CA11g14990	1	2	1
13709	CA03g32290	1	3	1
13710	CA04g20090	1	1	0
13711	CA08g12990	2	2	1
13712	CA11g10690	0	2	0
13713	CA06g24920	3	24	3
13714	CA11g03040	2	2	2
13715	CA04g20320	0	4	0
13716	CA01g34550	1	1	0
13717	CA10g07900	0	1	0
13718	CA05g02700	0	20	0
13719	CA11g07960	6	6	3
13720	CA05g04010	1	9	1
13721	CA06g22440	2	4	1
13722	CA10g14330	6	47	5
13723	CA02g09150	1	2	1
13724	CA03g36530	3	10	0
13725	CA11g12870	5	5	3
13726	CA11g00530	1	4	1
13727	CA02g11710	1	1	1
13728	CA03g26910	0	2	0
13729	CA11g18550	2	7	0
13730	CA02g10040	1	1	1
13731	CA09g04360	1	1	1
13732	CA04g16000	6	7	2
13733	CA08g01900	2	2	0
13734	CA01g31380	4	22	1
13735	CA11g04090	4	4	3
13736	CA05g03540	5	11	4
13737	CA05g11260	0	1	0
13738	CA05g19010	1	1	1
13739	CA10g15060	0	3	0
13740	CA11g02870	5	5	3
13741	CA10g12590	3	27	1
13742	CA11g04320	3	3	3
13743	CA03g06400	9	14	5
13744	CA02g00940	0	1	0
13745	CA02g09840	0	1	0
13746	CA07g13860	1	1	1
13747	CA02g06390	2	2	1
13748	CA01g03720	3	5	1
13749	CA01g02090	5	10	2
13750	CA03g08050	0	1	0
13751	CA10g15050	2	9	0
13752	CA11g02800	3	3	2
13753	CA01g34230	5	39	3
13754	CA12g04380	1	82	1
13755	CA01g05370	4	20	1
13756	CA02g16050	0	3	0
13757	CA08g09820	1	1	1
13758	CA02g13020	2	2	2
13759	CA11g17960	0	4	0
13760	CA10g12040	4	4	4
13761	CA02g28860	1	1	1
13762	CA12g10780	0	5	0
13763	CA06g09000	0	1	0
13764	CA02g01720	3	3	2
13765	CA05g20050	7	23	3
13766	CA10g03580	1	14	1
13767	CA12g15660	0	4	0
13768	CA10g17560	0	2	0
13769	CA10g10490	2	41	0
13770	CA02g08490	2	2	2
13771	CA12g19170	3	3	2
13772	CA01g04020	0	2	0
13773	CA01g01010	5	5	5
13774	CA06g14120	0	1	0
13775	CA02g12370	4	10	3
13776	CA09g17660	1	2	0
13777	CA05g13110	1	1	1
13778	CA07g17150	1	1	1
13779	CA02g29730	1	1	1
13780	CA02g21500	1	14	0
13781	CA08g14570	1	1	1
13782	CA12g08540	1	1	0
13783	CA08g08050	0	1	0
13784	CA03g02890	4	5	4
13785	CA08g00260	1	1	0
13786	CA07g12650	3	4	2
13787	CA08g19620	1	1	0
13788	CA02g04800	1	1	1
13789	CA08g00190	1	1	1
13790	CA10g00920	1	9	0
13791	CA02g00130	3	3	3
13792	CA02g08720	1	1	1
13793	CA02g02340	1	1	1
13794	CA10g20850	0	1	0
13795	CA12g13920	3	3	3
13796	CA03g36270	4	12	2
13797	CA01g08820	3	3	3
13798	CA01g05810	3	12	3
13799	CA09g02070	1	3	1
13800	CA02g14020	1	5	1
13801	CA07g14710	10	10	7
13802	CA08g05920	1	1	1
13803	CA02g16880	1	2	1
13804	CA10g20270	0	1	0
13805	CA03g05810	2	2	2
13806	CA08g06690	2	2	1
13807	CA10g11000	1	1	1
13808	CA02g01260	6	8	4
13809	CA01g22780	0	2	0
13810	CA10g10750	2	2	1
13811	CA04g04250	2	10	1
13812	CA04g18770	0	1	0
13813	CA12g19990	2	3	1
13814	CA02g17590	0	2	0
13815	CA06g14940	0	1	0
13816	CA07g15440	0	2	0
13817	CA09g18330	2	2	0
13818	CA01g04850	0	5	0
13819	CA03g29800	1	1	1
13820	CA07g04920	2	6	0
13821	CA01g09390	5	5	4
13822	CA01g32650	3	3	3
13823	CA01g06560	0	3	0
13824	CA01g28780	8	8	6
13825	CA02g17040	5	15	3
13826	CA08g08830	1	1	1
13827	CA05g06270	1	1	1
13828	CA03g16280	5	5	4
13829	CA12g19950	1	2	0
13830	CA11g11900	1	1	0
13831	CA06g08010	1	1	0
13832	CA07g20770	0	2	0
13833	CA03g24980	7	22	2
13834	CA04g05610	8	25	8
13835	CA07g19700	3	3	2
13836	CA04g10680	6	6	5
13837	CA09g02330	1	1	1
13838	CA12g07380	1	1	0
13839	CA09g13200	2	2	1
13840	CA12g21300	1	26	1
13841	CA02g16310	0	2	0
13842	CA01g05030	2	4	1
13843	CA03g18950	4	37	2
13844	CA05g15170	29	30	23
13845	CA07g01830	1	1	0
13846	CA03g28860	2	12	0
13847	CA01g33290	3	23	3
13848	CA07g07780	0	1	0
13849	CA05g00540	1	7	1
13850	CA03g17660	1	1	1
13851	CA05g08710	1	1	1
13852	CA10g13090	7	8	6
13853	CA03g18480	0	2	0
13854	CA07g01780	1	1	1
13855	CA01g25960	15	15	12
13856	CA12g15500	0	1	0
13857	CA06g01820	1	12	1
13858	CA04g01610	1	1	1
13859	CA09g16350	8	8	6
13860	CA06g13410	1	1	1
13861	CA01g16530	0	1	0
13862	CA05g03380	4	4	4
13863	CA04g03610	3	3	3
13864	CA01g18590	0	5	0
13865	CA10g08170	0	1	0
13866	CA10g18760	0	1	0
13867	CA01g31630	1	9	0
13868	CA11g04520	4	4	2
13869	CA11g00630	4	9	3
13870	CA08g17040	1	1	0
13871	CA11g13670	1	6	0
13872	CA04g22310	1	4	0
13873	CA09g17000	0	2	0
13874	CA06g00060	3	6	1
13875	CA02g07600	4	7	3
13876	CA11g00180	1	13	0
13877	CA06g04950	2	2	1
13878	CA02g27670	0	3	0
13879	CA12g02260	3	11	1
13880	CA01g19240	1	1	1
13881	CA09g09440	3	3	3
13882	CA12g04140	5	6	4
13883	CA06g00390	0	1	0
13884	CA06g04480	1	1	0
13885	CA03g25110	1	18	0
13886	CA12g02840	1	2	0
13887	CA02g24370	5	14	1
13888	CA06g11470	2	7	0
13889	CA11g06910	2	13	0
13890	CA06g04220	3	3	2
13891	CA01g01250	0	2	0
13892	CA04g14130	4	11	3
13893	CA03g33820	3	27	2
13894	CA10g11450	4	19	4
13895	CA04g23730	1	1	1
13896	CA07g16170	0	7	0
13897	CA04g14680	1	1	0
13898	CA03g24790	0	6	0
13899	CA04g20420	1	2	1
13900	CA03g23220	5	20	3
13901	CA05g14340	3	3	3
13902	CA07g06840	5	9	3
13903	CA04g21770	1	1	0
13904	CA08g14000	3	11	3
13905	CA05g05240	2	2	1
13906	CA06g23280	2	2	2
13907	CA05g17920	0	1	0
13908	CA04g13480	0	1	0
13909	CA03g04300	5	6	2
13910	CA10g01540	5	51	2
13911	CA10g17890	3	10	2
13912	CA10g13260	1	1	1
13913	CA10g00490	0	9	0
13914	CA02g22290	0	2	0
13915	CA09g01650	5	5	4
13916	CA03g36700	1	1	0
13917	CA12g06170	2	2	0
13918	CA04g19190	0	1	0
13919	CA09g09870	2	3	1
13920	CA07g10810	4	4	2
13921	CA10g14270	3	13	1
13922	CA04g14870	1	1	1
13923	CA01g07340	0	1	0
13924	CA08g18800	0	1	0
13925	CA03g00150	1	3	1
13926	CA01g13110	1	1	1
13927	CA12g14900	14	15	9
13928	CA04g14910	3	3	3
13929	CA10g12940	1	1	0
13930	CA10g03140	3	4	1
13931	CA09g04450	2	2	1
13932	CA06g28080	0	1	0
13933	CA09g09120	1	1	0
13934	CA01g06760	1	1	0
13935	CA10g08470	1	1	1
13936	CA01g31170	3	6	1
13937	CA01g02440	2	2	1
13938	CA04g11240	0	1	0
13939	CA12g13670	1	1	1
13940	CA02g13960	5	5	3
13941	CA03g34930	0	1	0
13942	CA04g22450	1	3	1
13943	CA11g07330	1	1	1
13944	CA03g31570	5	15	4
13945	CA06g08250	2	2	2
13946	CA12g22320	4	4	3
13947	CA02g28120	0	4	0
13948	CA12g06820	1	1	0
13949	CA03g12420	4	5	2
13950	CA10g02230	2	2	2
13951	CA08g14830	0	5	0
13952	CA01g05230	2	8	2
13953	CA08g16540	2	19	1
13954	CA08g06860	8	8	7
13955	CA06g10300	0	1	0
13956	CA05g16850	2	2	1
13957	CA03g32830	0	1	0
13958	CA06g15480	2	2	2
13959	CA08g18390	1	4	0
13960	CA07g14900	2	48	1
13961	CA02g01880	1	11	1
13962	CA06g25610	0	1	0
13963	CA11g20330	0	1	0
13964	CA09g06030	14	17	11
13965	CA12g16430	1	14	0
13966	CA04g04860	11	19	7
13967	CA06g13650	2	5	1
13968	CA10g05270	1	1	1
13969	CA10g01950	1	16	0
13970	CA03g02440	3	3	3
13971	CA12g22730	0	9	0
13972	CA06g18840	3	4	2
13973	CA10g11700	6	6	5
13974	CA03g04840	3	27	1
13975	CA06g14350	3	4	2
13976	CA10g19270	2	2	2
13977	CA06g11490	1	19	1
13978	CA09g06690	2	2	1
13979	CA07g17340	0	1	0
13980	CA12g16290	0	3	0
13981	CA11g07560	1	66	0
13982	CA08g01760	0	1	0
13983	CA11g15430	14	138	8
